log10_abundance
-0.777700
-0.034065
-1.076238
-0.660072
-2.035269
0.257736
-1.127669
-0.960586
-0.522083
0.514396
-2.866461
-0.598220
-1.753255
-0.932297
0.840961
-2.546682
-2.199283
0.616670
-0.379843
-2.795880
1.164077
0.737871
-0.629135
-1.864549
-0.243798
-0.425540
0.363251
-1.273517
-1.403403
-0.834815
-0.128672
0.182532
-0.940209
-0.996410
-2.154902
-1.261140
-0.247606
-0.343624
-0.329522
-0.448818
-0.692975
0.038083
1.028867
-0.512833
-2.007889
0.712585
-0.175360
-2.054531
-0.809528
-2.040005
-2.129596
-0.864200
-0.919482
-1.983803
-1.342849
-2.542118
-0.089765
-1.282996
-1.609418
-2.028260
-1.904482
-2.444906
-2.527244
0.621634
-2.536107
-1.364114
0.051901
-3.086186
-0.489053
-2.469800
-1.564793
-3.408935
-2.712198
0.213300
-0.737596
-1.531948
-0.572904
0.677914
0.264149
-1.874194
-2.171340
-1.021774
-1.602929
0.099328
-0.786137
0.348342
-0.063999
-0.849919
-0.290365
0.560375
-2.289037
-0.048420
-1.407379
-0.398081
-0.213497
-2.094204
-2.424812
-3.107905
0.142990
-1.513995
-0.531594
0.343011
-1.060730
-0.482356
-0.972773
-0.098956
-1.894831
-1.830032
-1.945387
-1.920457
-0.927750
-0.680790
-1.116225
-1.732125
-1.203010
-1.990549
-1.497027
-1.464833
-0.810341
0.820878
-1.066108
-0.246555
-3.657577
-0.033666
0.252120
-1.005023
0.480836
-0.697669
-0.672253
-0.878112
-0.924855
-0.403491
-0.278833
-0.350597
0.001928
-0.340055
0.118361
-1.424350
-1.072322
-1.467118
-1.218460
-2.417937
-0.608271
-0.225870
-0.208127
-1.499489
-1.111203
-2.974694
-2.339135
0.695366
-2.537602
-2.116339
-1.357733
-0.242870
-0.430931
0.672459
-2.298432
-1.130827
-0.677698
0.569078
-2.543634
-1.957818
-2.779892
0.299780
-2.278189
-2.168130
-1.386370
-1.461552
-2.476254
-0.848446
-1.156767
-2.124939
-1.388171
-2.801343
1.314711
-3.292430
-0.446081
0.201989
0.837915
-2.537602
-3.004365
0.040938
-2.826814
-1.454075
-1.638272
-3.744727
-1.951558
-2.600326
-1.140201
-2.485452
-2.590067
-2.033389
-0.592626
-2.195861
-1.917574
-2.322393
-2.575118
-1.581036
-0.829533
-1.673255
-2.081445
-1.898597
-0.416813
-0.896983
0.408913
-0.665908
-0.207118
-0.157029
-0.133193
0.330479
0.282964
-2.987163
-1.492009
-0.476826
-1.155212
-0.939302
-0.958963
-0.380375
-0.178749
-2.224026
-2.251812
0.203569
-2.311580
-0.927640
-1.637706
-2.321482
-1.124534
-1.181840
-2.462181
-1.336205
-0.098013
0.876820
-1.156394
-1.989700
0.624916
0.109427
0.251843
-0.494674
0.909527
0.346519
-1.060082
-1.086239
0.231515
0.323196
0.571716
-0.319801
0.163123
-0.060536
0.181906
1.469402
-1.100782
-2.165579
-0.769500
-0.997532
-0.948192
0.241188
-1.083125
-1.503901
-1.329012
-2.043832
0.762093
-1.570086
-0.331400
0.463780
0.648004
0.281454
-2.628932
-1.929593
-1.682146
-1.469928
-3.508638
-1.434152
-1.622694
-0.925074
-1.770574
-2.354578
-2.173277
-0.993620
-1.863914
-1.569119
-3.045757
-1.958607
-2.863279
-2.357535
-2.497573
-1.769551
-0.481618
-2.402305
-1.105075
-3.267606
-2.326979
-2.150581
-1.936667
-2.406714
0.276308
0.403143
-1.961380
-2.317855
-4.154902
-0.923760
0.782300
-0.075008
-1.758703
-0.120090
-1.397831
-1.479910
0.516230
0.689909
-1.172179
-1.227752
-2.721246
-0.568636
-0.147721
-3.113509
-1.139602
-1.723079
-0.643458
0.971547
-0.363352
-1.773916
-0.137350
0.173166
-1.738975
-0.879887
0.635058
-2.638272
-0.433256
-1.098160
-0.372051
-1.954286
-0.784125
-1.270511
0.403819
0.413813
-1.363312
-2.218963
-2.995679
-2.795880
-1.531062
-1.366229
-0.441471
-3.657577
-2.595166
-2.033858
-3.070581
-1.587371
0.236613
-2.132533
-1.282413
-2.133122
-0.281581
-0.827543
0.853098
0.344058
-2.752027
-3.124939
-0.214037
0.537664
-1.488518
-0.696739
-0.136749
-0.603679
-0.627383
-0.651831
-1.477295
-0.408435
-1.159831
-0.517956
-0.437909
-0.422474
-1.627088
-2.318759
-1.171276
0.919852
-1.940815
0.777815
0.013292
-0.354607
0.897341
-2.617983
-2.138466
-2.419075
-2.417937
-0.913711
-2.179142
-2.045275
-2.408935
0.316612
-1.040243
-0.436080
0.585358
-0.124626
0.074184
-1.662142
-0.402206
-1.747390
-2.177178
-1.617263
-2.821023
-1.562091
-2.214670
-1.075979
-2.289883
-1.920096
-1.719422
-2.560667
-0.631639
-1.469544
0.107766
-1.273925
-2.690370
-2.892790
-2.602060
-3.356547
0.099736
-2.247952
0.309360
-0.253350
-1.917574
-1.797784
0.424279
-2.117475
-1.355168
-2.314258
0.309541
-1.945387
-1.212681
-1.692290
-0.136582
0.027993
-0.842725
-1.868061
-2.818156
-2.634512
-0.299651
-0.346026
-2.457175
-1.704433
-1.226360
-2.035269
-1.180193
0.467371
0.083123
-1.189633
-0.732664
0.484919
-2.003488
-0.240264
-1.829445
-0.791532
0.123992
-3.568636
-1.279675
-1.814458
-2.232102
0.129764
-1.147825
-0.627622
-0.404305
-0.039187
-2.469800
-1.826231
-2.261219
-2.213959
-2.899629
-1.207188
-0.165713
-1.613144
-1.772628
-2.146910
-1.823330
-3.327902
-1.877129
-1.730487
-0.794309
-3.040959
-2.583359
-2.123782
-1.980468
-1.509480
0.030519
0.518576
-0.184901
1.113041
0.023586
-0.175360
-1.579055
-1.069408
-0.191580
0.593000
0.204106
-2.153045
-0.724758
0.391990
-2.511449
0.586863
-0.482897
-1.893469
-0.790378
-2.009217
-1.344862
-0.539613
-1.377993
-1.324497
-1.996539
-0.638064
-2.209715
-0.269242
-0.794931
-2.511449
-2.490797
0.877911
-0.216432
1.236307
-1.018453
0.705942
0.402330
0.563170
-2.555955
-0.490354
-0.162178
-1.530767
-1.621239
-2.853872
-2.287350
-2.571865
-2.175224
-1.229664
-2.954677
-1.009839
-0.847620
-3.721246
-1.571541
-0.156076
-1.045516
0.178698
-3.221849
-1.720561
-1.772628
-0.970576
-0.666916
-3.795880
-2.616185
-0.834578
-2.424812
-2.610834
-3.677781
-3.113509
-2.292430
-2.725842
-3.387216
-2.552842
-1.127319
-1.677988
-1.973875
-1.776245
-2.206908
-2.053057
-1.850781
-1.762959
-1.664542
-2.123205
-0.675965
-0.986068
0.101101
-0.965372
-3.107905
0.308908
-0.288117
0.373899
1.309676
0.646726
1.398234
-0.311651
0.348498
-0.356182
-1.239276
-1.649364
-1.098160
0.233968
-1.432621
-0.184057
0.351508
0.533106
-0.667844
-0.216482
0.497824
-1.954677
-0.598772
-1.284749
-2.042872
-1.044553
-0.662381
-1.262489
0.076364
-1.232696
-0.581881
0.738897
-0.428140
-0.925147
-2.636388
-1.480172
-0.878834
0.067461
-1.049927
-0.181319
-0.911297
-1.571703
-1.755475
-0.220447
-1.553774
-1.315514
-1.563996
0.321207
-0.003742
-0.533340
-1.160019
-1.385841
0.538119
-0.330572
0.324278
0.122101
-2.328827
-0.410196
-2.860121
0.561031
-2.112946
-1.680478
-1.637329
-0.048051
-0.133110
-0.998699
-1.911510
-2.179142
-1.383000
-1.678816
-2.299296
-0.284816
-2.896196
-2.145694
-1.030771
-1.155212
-0.621184
-1.261219
0.282389
0.765949
0.135365
0.391055
0.392730
0.163549
0.267810
-0.772268
-0.349586
0.103379
0.569427
-1.925549
-1.407823
-0.923724
-1.188090
-1.889074
-0.578659
0.087661
-0.851336
-0.290959
-0.566838
0.396912
-0.698037
-0.067719
-0.735560
-0.571137
-1.807990
-0.012875
-0.210539
-0.860089
-0.357575
1.198976
-1.494714
0.987139
-1.964971
1.622279
-0.593136
-1.577246
1.145365
-2.427128
-2.143271
0.151275
-0.153168
-1.125692
-0.039491
-0.275536
-2.083020
-1.273762
0.172378
-2.226945
-0.786535
0.397841
-1.649946
-1.155274
-3.677781
-0.853221
-0.201874
0.636249
-1.487582
-0.501166
0.615175
-0.166821
0.323627
-1.031938
-1.542118
-1.382580
-1.994819
-0.265848
-2.324222
-1.818442
-1.690370
-1.793444
-1.296537
-1.462433
-2.381952
-2.394695
-1.726767
-1.189230
-0.337440
0.204955
-1.364215
-1.773916
-2.081970
-1.625985
0.467380
-0.400969
-1.934794
-0.354136
-1.286846
-1.727230
0.256598
-0.553914
-0.968511
-2.263603
-1.524329
-0.657183
-1.117475
0.053463
-0.218618
-0.229413
-0.832860
0.266241
0.156967
-2.560667
-1.382580
-1.074430
-1.069713
-1.252511
-1.658565
-0.465809
-0.683652
-1.624519
-0.486024
-0.100037
-2.721246
0.884146
-1.272296
-0.051871
-0.656966
0.170262
-1.528562
-3.494850
0.802211
-1.363111
-2.847712
-2.737549
-0.624574
-0.673869
-1.665949
-2.790485
-0.714330
-2.468521
1.462557
-2.289883
-0.571768
-2.205512
-1.948847
-2.782516
-2.255707
-2.681937
-0.939680
-2.671620
-2.264401
-1.228780
-0.823041
-1.316503
-2.752027
0.122180
-1.400554
-1.637141
-2.892790
-2.645892
-1.913996
-2.578396
-2.761954
-3.036212
-2.549751
-2.326058
-1.697453
-3.180456
-3.214670
-2.583359
-1.298259
-1.334419
-1.802444
0.713728
0.162478
-0.721292
0.028722
0.392447
0.727494
0.872852
-0.602338
-1.170761
-0.462760
-0.333304
-0.167523
0.598729
-2.003051
-1.445148
-2.027334
-0.047343
-2.549751
-0.376079
-1.815309
-1.258376
-1.869345
-1.946154
-1.656001
-2.262807
-2.228413
-2.071604
-2.046240
-0.468266
-0.152557
-1.643019
-1.835350
0.024100
-2.098542
-0.962733
-1.880744
-1.202179
-0.239932
-1.792904
-2.097997
-1.690796
-1.482276
-2.262013
0.581359
-3.853872
1.374863
-2.527244
-0.608818
0.023791
-0.779761
0.366906
-2.737549
-2.795880
-2.412289
-1.772628
0.233613
-1.508358
-1.425621
-0.226038
-2.358526
-1.245499
-0.790378
-1.171276
-3.769551
0.835983
1.082155
1.036711
-0.252052
-1.671213
-3.070581
-2.528708
-0.096959
-2.373660
-2.024109
-3.017729
-3.000000
-1.140622
-0.691244
-0.748435
-2.232844
-1.284080
-1.478862
-2.275724
-3.050610
-2.068034
-2.899629
-1.854182
-3.920819
-2.232102
-2.863279
-2.716699
-0.659853
-1.941574
-2.462181
-2.764472
-3.698970
-1.518988
-3.045757
-2.718967
-2.284833
-1.920819
-1.253366
-1.158578
-1.442132
-0.971754
-1.798057
-2.119758
-3.124939
-1.829445
-2.809668
-3.455932
-3.337242
-2.384050
-2.876148
-1.491874
-2.130182
-1.257432
-1.896196
-0.542572
-1.797239
-1.905180
0.567793
0.874857
0.351932
-0.680290
-0.031326
-0.115222
0.463290
1.103042
0.268257
0.298595
-3.481486
-0.715750
-0.776764
-0.387767
-1.101988
-0.182699
0.080825
-2.534617
-3.508638
-0.148210
0.312232
0.528955
-1.323672
-1.488919
-0.932000
-0.942220
-1.517698
-1.263205
-1.178421
0.506608
-0.482487
-0.694885
0.123447
-1.297742
-1.260903
-1.052860
-0.488023
-1.313543
-1.176461
-0.200253
-0.772653
-1.521145
-2.829738
-1.399790
-0.246562
-2.308918
-0.388224
0.293522
-0.539237
-0.751389
-0.111321
-1.854182
-0.610976
-0.048959
-1.059982
-0.890253
-0.881868
-1.831797
-1.177636
-0.777154
-2.209715
-2.195179
0.606295
-0.697453
-2.747147
0.681734
-1.269460
-3.070581
-0.161321
-1.244430
0.280162
0.991819
-2.216096
-2.649752
0.113485
-0.970616
-1.082284
-0.612770
-0.836004
-0.318750
-0.209454
0.593762
-1.264321
-0.438243
-0.322731
-1.582694
-0.264249
-2.847712
-2.206908
0.271456
-2.645892
-1.627088
-0.650995
-3.013228
-1.234630
-1.892790
-2.826814
-1.706637
-2.213959
-2.521433
-2.330683
-0.239593
-0.885089
-1.707744
-2.191789
-2.017277
-2.588380
-1.492684
-2.377786
-2.322393
-1.319211
0.188239
-1.953505
-0.587506
0.584050
-1.383419
-0.481881
-1.069917
-1.845576
0.128005
0.263241
-2.528708
-0.614572
-1.467246
-1.424581
-1.361910
-1.859492
-1.783306
-2.033389
-0.588650
-2.549751
-1.896196
-1.983803
-2.091515
-1.884389
-3.318759
-2.231362
-1.902743
-2.533132
-2.739929
-2.832683
-1.821887
-1.460798
-2.308035
-1.761954
-2.114639
-0.563472
0.211067
-2.673664
-0.193494
1.339792
1.016931
-1.983384
0.181200
-0.429445
0.708689
0.518668
0.789959
-3.677781
-2.578396
0.394609
-1.036874
-2.619789
0.624854
-2.809668
-1.723768
-1.065199
0.077677
-0.350227
1.219384
0.894851
-1.455064
-1.218747
-1.669383
0.277880
0.435747
-1.132709
0.143277
-0.720447
-0.624501
-2.552842
-1.508218
-2.663540
-2.079355
-1.150458
-1.572676
-0.300613
-3.585027
-1.572189
-0.628175
-0.821397
0.156386
-0.302195
-0.567865
-0.140531
-2.041436
-1.888401
-2.100180
-2.838632
-2.655608
0.410420
0.365378
-2.473661
-1.267928
-2.316053
-1.500175
-1.391367
0.434495
-0.329717
0.764934
-1.734710
0.067194
-2.283997
0.550654
-1.978811
-2.962573
-0.069250
-0.190454
-2.567031
-2.647818
0.173946
-3.244125
-1.247491
0.019706
0.754014
-0.442745
-0.367533
-2.195179
-1.068288
0.591484
-1.905878
0.183426
-0.331009
0.063949
-0.498735
-0.633951
-1.349887
0.754358
-0.959635
-0.754833
0.263868
-0.989997
-2.777284
-1.706859
-2.341989
-1.509339
-1.380385
-0.762029
-1.004277
-2.262807
-2.787812
0.100098
0.649302
-0.216118
-0.753896
-0.846063
-1.771600
0.172218
0.757738
-1.616544
-1.055221
0.034649
-0.393834
0.073106
0.538594
-0.260926
-0.315002
0.577945
-2.917215
-1.042872
-1.375305
-0.516841
-1.514279
-3.136677
1.075801
-2.549751
-1.546223
0.602275
-2.471083
0.687429
0.215072
0.636067
-2.510042
0.148282
-2.571865
0.632546
-1.895513
-1.287098
-1.550213
-0.470403
-1.174379
-1.798330
-1.411056
-0.880942
-1.463568
-1.986320
-2.355561
-0.064407
-1.097997
-2.384050
0.906021
0.502696
0.046374
-2.551294
-1.051783
-0.280163
-1.905180
-0.864168
-0.652494
-0.962056
0.963994
-0.573928
-0.806653
-1.330590
-2.041436
-1.498393
0.035049
0.166060
0.112779
0.752478
0.403966
-1.106682
-0.773323
-1.520569
-1.419988
0.582022
1.088061
-3.193820
-1.130592
-0.488491
-1.521867
-3.107905
-0.466342
-1.763211
-1.789414
-2.119758
-1.965773
-1.062783
-0.460635
-2.548214
-0.203627
-1.817015
-1.543786
-1.263046
-1.050756
-2.555955
-1.659358
0.266556
0.358966
0.131458
-1.033061
-2.039529
-0.963691
0.069453
0.168648
-0.237126
-0.149973
-0.492198
-1.024338
-1.147703
-1.555643
-0.476150
-2.301030
-0.949698
-1.555175
-2.458421
-0.405276
-1.263046
-1.393081
0.044254
-0.941119
-2.826814
0.669130
-1.368252
-0.703203
-1.075462
-0.022519
0.840954
-1.712198
-1.807433
-0.978563
-2.048662
-2.882729
0.618242
-2.841638
-2.712198
-2.024109
-1.385314
-0.601852
-2.102373
1.063050
-1.106571
0.301687
-1.408268
-2.636388
-2.546682
-0.413221
-1.626169
-2.233587
-0.697972
-2.903090
-2.401209
-0.668249
-3.040959
-3.236572
-2.238824
-0.733980
-0.070086
-0.034154
-2.498941
-2.006123
-0.723079
-0.490811
-2.546682
-0.600188
-2.341035
0.097323
-1.960586
-0.638461
-1.170439
-1.153230
-0.633297
-0.536032
-3.214670
-1.367543
-0.250403
0.102996
-2.339135
-1.410833
-1.522879
-0.088203
0.441305
-1.990124
-1.507100
-1.277695
-0.648880
-0.409604
-1.396747
-0.233305
0.144076
-1.623606
-1.158390
-2.119758
0.891749
-2.319664
-0.109657
-0.207938
-1.328549
0.392136
-0.557081
-0.624464
-0.153014
-2.045275
-1.962175
-0.182355
-0.141409
-1.177570
0.411485
1.220958
-0.920457
0.299492
-1.180785
-0.971876
-1.149415
-2.291579
-1.713544
-2.158015
-3.292430
-1.135964
-2.917215
-1.799697
-0.492400
0.194056
-0.139674
0.480731
-3.522879
-1.233810
-2.118045
-0.240362
-0.737098
-0.981882
-1.296709
-0.902396
0.048146
-0.276914
-0.270851
-1.650140
-2.458421
-1.241997
0.205388
-0.437184
-0.552578
-1.140982
-1.546988
-0.969198
-0.288345
-2.769551
0.283717
-0.590134
-3.568636
-0.521246
0.757555
0.720863
0.301247
0.112568
-1.651500
-0.165370
0.102663
0.664857
-0.006753
0.475741
-1.139542
-1.770574
-1.766496
-1.694219
-3.267606
-1.873544
-1.211690
-1.301030
-0.780468
-1.682563
-0.736388
-0.839922
0.473087
-1.324772
-0.717990
-1.389021
-3.187087
-1.589054
-1.827105
-2.342944
-3.124939
-2.061480
-0.051704
-2.860121
-2.290730
-2.785156
-1.932557
-2.129011
-1.709520
-1.738261
-0.503416
-1.188626
0.020593
-1.343231
-0.879986
-1.902743
-2.275724
-2.129596
-0.463442
-3.769551
-0.373814
-0.006454
-2.248721
0.373043
0.325690
-0.416575
-2.565431
-2.033858
-3.148742
-2.640165
-2.600326
-2.084073
-2.701147
-2.747147
-2.440093
-1.949620
-2.571865
-2.474955
-2.987163
-0.718262
-2.216096
-2.380907
